player_id,player_name,recent_team,season,week,position,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fantasy_points_ppr
00-0036626,D.Brown,WAS,2024,12,WR,0,0,0.0,0,0.0,1,14.0,0,2,2,22.0,0,5.6
00-0036628,J.Bates,WAS,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,13.0,0,0.3
00-0036630,T.Wallace,BAL,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,15.0,0,2.5
00-0036637,N.Gray,KC,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,66.0,2,22.6
00-0036754,B.Wright,DET,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,24.0,0,4.4
00-0036849,T.Atwell,LA,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,30.0,0,6.0
00-0036875,R.Stevenson,NE,2024,12,RB,0,0,0.0,0,0.0,8,13.0,0,2,0,0.0,0,3.3
00-0036876,K.Granson,IND,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0036893,N.Harris,PIT,2024,12,RB,0,0,0.0,0,0.0,16,41.0,0,2,2,13.0,0,7.4
00-0036894,P.Freiermuth,PIT,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,59.0,0,9.9
00-0036919,K.Gainwell,PHI,2024,12,RB,0,0,0.0,0,0.0,5,22.0,1,0,0,0.0,0,8.2
00-0036945,J.Fields,PIT,2024,12,QB,0,1,0.0,0,0.0,3,26.0,0,0,0,0.0,0,2.6
00-0036963,A.St. Brown,DET,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,7,6,62.0,0,12.2
00-0036980,E.Moore,CLE,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,21.0,0,5.1
00-0036988,J.Palmer,LAC,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,8,3,38.0,0,6.8
00-0036990,D.Deablo,LV,2024,12,MLB,0,0,0.0,0,0.0,0,0.0,0,1,1,34.0,0,4.4
00-0036997,J.Williams,DEN,2024,12,RB,0,0,0.0,0,0.0,8,-2.0,0,4,2,6.0,0,2.4
00-0037005,T.Tremble,CAR,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,5.0,0,1.5
00-0037012,T.Lance,DAL,2024,12,QB,0,0,0.0,0,0.0,1,-3.0,0,0,0,0.0,0,-0.3
00-0037086,G.Calcaterra,PHI,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0037091,B.Melton,GB,2024,12,WR,0,0,0.0,0,0.0,1,5.0,0,1,0,0.0,0,0.5
00-0037228,J.Warren,PIT,2024,12,RB,0,0,0.0,0,0.0,11,45.0,1,4,3,19.0,0,15.4
00-0037240,J.Williams,DET,2024,12,WR,0,0,0.0,0,0.0,1,4.0,0,7,5,64.0,0,11.8
00-0037247,G.Pickens,PIT,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,7,4,48.0,0,8.8
00-0037256,R.White,TB,2024,12,RB,0,0,0.0,0,0.0,12,37.0,1,1,1,10.0,0,11.7
00-0037267,J.Ford,CLE,2024,12,RB,0,0,0.0,0,0.0,4,19.0,0,1,1,8.0,0,3.7
00-0037291,J.Nailor,MIN,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,5.0,1,7.5
00-0037292,A.Ogletree,IND,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0037306,J.FitzPatrick,GB,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2
00-0037487,D.Thompkins,CAR,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,13.0,0,4.3
00-0037509,S.McCormick,LV,2024,12,RB,0,0,0.0,0,0.0,5,33.0,0,0,0,0.0,0,3.3
00-0037525,J.Mason,SF,2024,12,RB,0,0,0.0,0,0.0,3,8.0,0,2,1,5.0,0,2.3
00-0037578,J.Thomas,DAL,2024,12,FS,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,6.0
00-0037594,J.Chestnut,TEN,2024,12,RB,0,0,0.0,0,0.0,1,3.0,0,1,1,2.0,0,1.5
00-0037614,J.Metchie,HOU,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,6.0,0,1.6
00-0037617,H.Haskins,LAC,2024,12,RB,0,0,0.0,0,0.0,1,3.0,0,0,0,0.0,0,0.3
00-0037654,T.Fisk,LAC,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,1.7
00-0037664,A.Pierce,IND,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,4,1,39.0,0,4.9
00-0037666,J.Tolbert,DAL,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,22.0,1,10.2
00-0037741,J.Dotson,PHI,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4
00-0037744,T.McBride,ARI,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,15,12,133.0,0,25.3
00-0037746,B.Robinson,WAS,2024,12,RB,0,0,0.0,0,0.0,5,13.0,0,2,1,11.0,0,3.4
00-0037801,K.Turpin,DAL,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,7.8
00-0037809,C.Okonkwo,TEN,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,70.0,1,14.0
00-0037816,R.Doubs,GB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,54.0,0,8.4
00-0037837,C.Austin,PIT,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,78.0,1,16.8
00-0037840,K.Williams,LA,2024,12,RB,0,0,0.0,0,0.0,16,72.0,1,0,0,0.0,0,11.2
00-0038046,C.Kolar,BAL,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,1.6
00-0038102,K.Pickett,PHI,2024,12,QB,0,0,0.0,0,0.0,2,-2.0,0,0,0,0.0,0,-0.2
00-0038117,W.Robinson,NYG,2024,12,WR,0,0,0.0,0,0.0,1,0.0,0,5,5,47.0,0,9.7
00-0038122,D.Ridder,LV,2024,12,QB,5,10,64.0,0,0.0,1,3.0,0,0,0,0.0,0,0.86
00-0038124,C.Watson,GB,2024,12,WR,0,0,0.0,0,0.0,1,4.0,0,3,0,0.0,0,0.4
00-0038129,C.Otton,TB,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,3,1,30.0,0,4.0
00-0038134,K.Walker,SEA,2024,12,RB,0,0,0.0,0,0.0,16,41.0,0,6,4,52.0,0,13.3
00-0038393,D.Wicks,GB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,25.0,0,3.5
00-0038396,E.Gray,NYG,2024,12,RB,0,0,0.0,0,0.0,1,-1.0,0,2,2,7.0,0,2.6
00-0038465,M.Heath,GB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,15.0,1,9.5
00-0038476,T.DeVito,NYG,2024,12,QB,21,31,189.0,0,0.0,7,32.0,0,0,0,0.0,0,10.76
00-0038543,J.Smith-Njigba,SEA,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,7,6,77.0,1,19.7
00-0038544,Q.Johnston,LAC,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,5,0,0.0,0,0.0
00-0038547,L.Schoonmaker,DAL,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,4,3,55.0,1,14.5
00-0038558,D.Washington,PIT,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,14.0,0,4.4
00-0038559,M.Wilson,ARI,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,54.0,0,7.4
00-0038563,T.Tucker,LV,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,8,7,82.0,0,15.2
00-0038573,D.Davis,LAC,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,4.0,0,2.4
00-0038608,K.Boutte,NE,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,4,1,6.0,0,1.6
00-0038618,X.Hutchinson,HOU,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038621,D.Douglas,NE,2024,12,WR,0,0,0.0,0,0.0,1,1.0,0,7,5,62.0,0,11.3
00-0038640,J.Brooks,DAL,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,41.0,0,5.1
00-0038685,C.Brooks,GB,2024,12,RB,0,0,0.0,0,0.0,4,11.0,0,1,1,15.0,0,3.6
00-0038705,E.Demercado,ARI,2024,12,RB,0,0,0.0,0,0.0,1,14.0,0,0,0,0.0,0,1.4
00-0038710,B.Whiteheart,CLE,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,29.0,0,3.9
00-0038720,J.Hill,MIA,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,8.0,0,1.8
00-0038738,H.Luepke,DAL,2024,12,FB,0,0,0.0,0,0.0,0,0.0,0,1,1,10.0,0,2.0
00-0038752,J.Bobo,SEA,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0038794,J.McLaughlin,DEN,2024,12,RB,0,0,0.0,0,0.0,7,44.0,0,1,0,0.0,0,4.4
00-0038797,E.Wilson,GB,2024,12,RB,0,0,0.0,0,0.0,9,41.0,0,0,0,0.0,0,4.1
00-0038821,R.Jarrett,TB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,30.0,0,4.0
00-0038824,R.Miller,TB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,14.0,0,2.4
00-0038951,S.Tucker,TB,2024,12,RB,0,0,0.0,0,0.0,4,3.0,1,1,1,7.0,0,8.0
00-0038976,M.Mims,DEN,2024,12,WR,0,0,0.0,0,0.0,2,-2.0,0,5,3,44.0,0,7.2
00-0038977,T.Dell,HOU,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,72.0,0,10.2
00-0038979,C.Tillman,CLE,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,28.0,0,2.8
00-0038994,J.Addison,MIN,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,9,8,162.0,1,30.2
00-0038996,T.Kraft,GB,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,26.0,1,10.6
00-0038997,J.Downs,IND,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,7,3,27.0,0,5.7
00-0039021,R.Johnson,CHI,2024,12,RB,0,0,0.0,0,0.0,2,2.0,1,1,1,10.0,0,8.2
00-0039040,D.Achane,MIA,2024,12,RB,0,0,0.0,0,0.0,10,32.0,0,4,3,24.0,2,20.6
00-0039041,E.Higgins,ARI,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,5.0,0,1.5
00-0039050,P.Durham,TB,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,26.0,0,3.6
00-0039052,T.Palmer,TB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,18.0,0,2.8
00-0039062,J.Mingo,DAL,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,8.0,0,1.8
00-0039064,Z.Flowers,BAL,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,8,5,62.0,0,11.2
00-0039065,S.LaPorta,DET,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,6,3,19.0,0,4.9
00-0039066,M.Mayer,LV,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,11.0,0,3.1
00-0039074,D.Allen,LA,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0039075,P.Nacua,LA,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,13,9,117.0,0,20.7
00-0039139,J.Gibbs,DET,2024,12,RB,0,0,0.0,0,0.0,21,90.0,2,3,3,9.0,0,24.9
00-0039146,J.Reed,GB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,26.0,0,5.6
00-0039150,B.Young,CAR,2024,12,QB,21,35,263.0,1,0.0,3,20.0,0,0,0,0.0,0,16.52
00-0039152,W.Levis,TEN,2024,12,QB,18,24,278.0,2,1.0,8,10.0,0,0,0,0.0,0,16.12
00-0039163,C.Stroud,HOU,2024,12,QB,20,33,247.0,2,2.0,3,18.0,0,0,0,0.0,0,15.68
00-0039164,A.Richardson,IND,2024,12,QB,11,28,172.0,0,0.0,10,61.0,0,0,0,0.0,0,12.98
00-0039165,Z.Charbonnet,SEA,2024,12,RB,0,0,0.0,0,0.0,6,22.0,0,0,0,0.0,0,2.2
00-0039236,J.Wilson,PHI,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0039325,C.Steele,KC,2024,12,RB,0,0,0.0,0,0.0,1,4.0,0,2,1,9.0,0,2.3
00-0039337,M.Nabers,NYG,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,64.0,0,12.4
00-0039338,B.Bowers,LV,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,10,4,38.0,0,7.8
00-0039342,X.Legette,CAR,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,56.0,0,9.6
00-0039344,J.Brooks,CAR,2024,12,RB,0,0,0.0,0,0.0,2,7.0,0,0,0,0.0,0,0.7
00-0039355,L.McCaffrey,WAS,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0039356,J.Sanders,CAR,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,49.0,0,7.9
00-0039359,C.Stover,HOU,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,4,3,26.0,1,11.6
00-0039361,B.Irving,TB,2024,12,RB,0,0,0.0,0,0.0,12,88.0,1,6,6,64.0,0,27.2
00-0039373,A.Estime,DEN,2024,12,RB,0,0,0.0,0,0.0,3,15.0,0,0,0,0.0,0,1.5
00-0039384,T.Tracy,NYG,2024,12,RB,0,0,0.0,0,0.0,9,42.0,0,4,4,28.0,0,9.0
00-0039424,D.Vele,DEN,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,80.0,0,14.0
00-0039530,B.Spann-Ford,DAL,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,24.0,0,4.4
00-0039732,B.Nix,DEN,2024,12,QB,25,42,273.0,2,0.0,1,5.0,0,0,0,0.0,0,19.42
00-0039738,B.Corum,LA,2024,12,RB,0,0,0.0,0,0.0,1,5.0,0,0,0,0.0,0,0.5
00-0039793,A.Barner,SEA,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,4,3,19.0,0,4.9
00-0039847,T.Johnson,NYG,2024,12,TE,0,0,0.0,0,0.0,0,0.0,0,6,3,39.0,0,6.9
00-0039849,M.Harrison,ARI,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,47.0,0,7.7
00-0039851,D.Maye,NE,2024,12,QB,22,37,222.0,1,1.0,5,26.0,0,0,0,0.0,0,13.48
00-0039853,J.Baker,NE,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0039855,J.McMillan,TB,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,11.0,0,2.1
00-0039868,T.Franklin,DEN,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,31.0,0,5.1
00-0039874,J.Wright,MIA,2024,12,RB,0,0,0.0,0,0.0,7,28.0,0,1,0,0.0,0,0.8
00-0039880,M.Washington,MIA,2024,12,WR,0,0,0.0,0,0.0,1,2.0,0,2,1,1.0,0,1.3
00-0039890,A.Mitchell,IND,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,10.0,0,2.0
00-0039894,X.Worthy,KC,2024,12,WR,0,0,0.0,0,0.0,1,5.0,0,6,4,46.0,0,9.1
00-0039907,J.Polk,NE,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0039910,J.Daniels,WAS,2024,12,QB,25,38,275.0,2,2.0,7,74.0,1,0,0,0.0,0,30.4
00-0039915,L.McConkey,LAC,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,6,6,83.0,0,14.3
00-0039918,C.Williams,CHI,2024,12,QB,32,47,340.0,2,0.0,6,33.0,0,0,0,0.0,0,26.9
00-0039919,R.Odunze,CHI,2024,12,WR,0,0,0.0,0,0.0,0,0.0,0,10,5,39.0,0,8.9
00-0039921,T.Benson,ARI,2024,12,RB,0,0,0.0,0,0.0,4,18.0,0,0,0,0.0,0,1.8
00-0023459,A.Rodgers,NYJ,2024,13,QB,21,39,185.0,2,1.0,2,6.0,0,0,0,0.0,0,14.0
00-0026498,M.Stafford,LA,2024,13,QB,14,24,183.0,2,0.0,4,3.0,0,0,0,0.0,0,15.62
00-0029263,R.Wilson,PIT,2024,13,QB,29,38,414.0,3,1.0,3,3.0,0,0,0,0.0,0,26.86
00-0029604,K.Cousins,ATL,2024,13,QB,24,39,245.0,0,4.0,1,3.0,0,0,0,0.0,0,2.1
00-0029892,K.Juszczyk,SF,2024,13,FB,0,0,0.0,0,0.0,1,-1.0,0,0,0,0.0,0,-2.1
00-0030035,A.Thielen,CAR,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,10,8,99.0,1,23.9
00-0030061,Z.Ertz,WAS,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,6,3,35.0,1,12.5
00-0030279,K.Allen,CHI,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,8,5,73.0,2,24.3
00-0030431,R.Woods,HOU,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0030506,T.Kelce,KC,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,13,7,68.0,0,13.8
00-0030564,D.Hopkins,KC,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,9,4,90.0,0,13.0
00-0030565,G.Smith,SEA,2024,13,QB,20,31,206.0,1,0.0,2,2.0,0,0,0,0.0,0,12.44
00-0030578,C.Patterson,PIT,2024,13,RB,0,0,0.0,0,0.0,3,16.0,0,3,3,37.0,0,8.3
00-0031235,O.Beckham,MIA,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,9.0,0,1.9
00-0031236,B.Cooks,DAL,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,7,3,16.0,1,10.6
00-0031280,D.Carr,NO,2024,13,QB,24,37,184.0,1,0.0,2,12.0,0,0,0,0.0,0,14.56
00-0031381,D.Adams,NYJ,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,12,5,66.0,1,17.6
00-0031408,M.Evans,TB,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,12,8,118.0,1,25.8
00-0031503,J.Winston,CLE,2024,13,QB,34,58,497.0,4,3.0,3,11.0,0,0,0,0.0,0,32.98
00-0031544,A.Cooper,BUF,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,12.0,0,4.2
00-0031549,N.Agholor,BAL,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0031585,M.Pruitt,PIT,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,21.0,0,4.1
00-0031595,M.Burton,DEN,2024,13,FB,0,0,0.0,0,0.0,1,1.0,1,0,0,0.0,0,6.1
00-0031687,R.Mostert,MIA,2024,13,RB,0,0,0.0,0,0.0,5,19.0,0,3,2,15.0,0,5.4
00-0032104,A.Abdullah,LV,2024,13,RB,0,0,0.0,0,0.0,10,39.0,0,2,2,14.0,0,7.3
00-0032211,T.Lockett,SEA,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,16.0,0,4.6
00-0032385,S.Shepard,TB,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,7,4,42.0,0,8.2
00-0032392,A.Hooper,NE,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,42.0,1,14.2
00-0032394,N.Vannett,TEN,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,1.6
00-0032764,D.Henry,BAL,2024,13,RB,0,0,0.0,0,0.0,19,82.0,0,3,3,29.0,0,14.1
00-0032775,D.Robinson,LA,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,49.0,1,12.9
00-0033009,T.Boyd,TEN,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,37.0,0,6.7
00-0033040,T.Hill,MIA,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,83.0,1,20.3
00-0033045,E.Elliott,DAL,2024,13,RB,0,0,0.0,0,0.0,1,4.0,0,0,0,0.0,0,0.4
00-0033090,H.Henry,NE,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,9,7,75.0,0,14.5
00-0033106,J.Goff,DET,2024,13,QB,21,34,221.0,2,0.0,1,1.0,0,0,0,0.0,0,16.94
00-0033217,M.Alie-Cox,IND,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,15.0,0,3.5
00-0033246,J.Mundt,MIN,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,22.0,1,10.2
00-0033280,C.McCaffrey,SF,2024,13,RB,0,0,0.0,0,0.0,7,53.0,0,3,2,14.0,0,8.7
00-0033282,C.Samuel,BUF,2024,13,WR,0,0,0.0,0,0.0,1,7.0,0,0,0,0.0,0,0.7
00-0033288,G.Kittle,SF,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0033293,A.Jones,MIN,2024,13,RB,0,0,0.0,0,0.0,5,22.0,0,4,3,6.0,1,9.8
00-0033307,K.Bourne,NE,2024,13,WR,0,0,0.0,0,0.0,1,6.0,0,3,3,39.0,0,7.5
00-0033357,T.Hill,NO,2024,13,TE,0,0,0.0,0,0.0,5,10.0,0,7,5,37.0,0,9.7
00-0033375,T.Patrick,DET,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,48.0,0,6.8
00-0033439,P.Brown,SEA,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0033526,S.Perine,KC,2024,13,RB,0,0,0.0,0,0.0,0,0.0,0,1,1,15.0,0,2.5
00-0033553,J.Conner,ARI,2024,13,RB,0,0,0.0,0,0.0,17,68.0,0,4,3,13.0,0,11.1
00-0033555,M.Hollins,BUF,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,1,7.7
00-0033589,D.Moore,CAR,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,9,5,40.0,0,9.0
00-0033591,N.Brown,WAS,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,27.0,0,5.7
00-0033662,C.Rush,DAL,2024,13,QB,21,36,195.0,1,0.0,5,0.0,0,0,0,0.0,0,11.8
00-0033857,J.Smith-Schuster,KC,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,10.0,0,2.0
00-0033858,J.Smith,MIA,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,11,10,113.0,0,21.3
00-0033869,M.Trubisky,BUF,2024,13,QB,1,1,4.0,0,0.0,4,-3.0,0,0,0,0.0,0,-0.14
00-0033873,P.Mahomes,KC,2024,13,QB,26,46,306.0,1,0.0,2,4.0,0,0,0,0.0,0,16.64
00-0033881,E.Engram,JAX,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,9,7,41.0,0,11.1
00-0033885,D.Njoku,CLE,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,17,9,52.0,2,26.2
00-0033897,J.Mixon,HOU,2024,13,RB,0,0,0.0,0,0.0,20,101.0,1,6,4,18.0,0,21.9
00-0033906,A.Kamara,NO,2024,13,RB,0,0,0.0,0,0.0,23,112.0,0,6,4,7.0,0,15.9
00-0033908,C.Kupp,LA,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,17.0,0,4.7
00-0033923,K.Hunt,KC,2024,13,RB,0,0,0.0,0,0.0,7,15.0,0,4,2,0.0,0,3.5
00-0033948,J.Williams,NO,2024,13,RB,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,1.7
00-0033955,J.McNichols,WAS,2024,13,RB,0,0,0.0,0,0.0,6,32.0,0,0,0,0.0,0,3.2
00-0034159,W.Dissly,LAC,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0034162,J.Scott,LAC,2024,13,P,1,1,3.0,0,0.0,0,0.0,0,0,0,0.0,0,0.12
00-0034184,G.Edwards,LAC,2024,13,RB,0,0,0.0,0,0.0,6,32.0,0,1,1,1.0,0,4.3
00-0034270,T.Conklin,NYJ,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,5,4,32.0,0,7.2
00-0034272,M.Valdes-Scantling,NO,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,36.0,1,11.6
00-0034348,C.Sutton,DEN,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,102.0,0,16.2
00-0034351,D.Goedert,PHI,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,4,3,35.0,1,12.5
00-0034364,J.Akins,CLE,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0034383,D.Schultz,HOU,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,7,5,61.0,1,17.1
00-0034386,J.Watson,KC,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,6.0,1,7.6
00-0034407,R.McCloud,ATL,2024,13,WR,0,0,0.0,0,0.0,1,-2.0,0,6,4,95.0,0,13.3
00-0034418,C.Wilson,NO,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,19.0,0,2.9
00-0034613,T.Hudson,CIN,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,28.0,0,6.8
00-0034646,B.Powell,MIN,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0034753,M.Andrews,BAL,2024,13,TE,0,0,0.0,0,0.0,1,2.0,0,7,6,67.0,1,18.9
00-0034791,N.Chubb,CLE,2024,13,RB,0,0,0.0,0,0.0,9,21.0,0,2,2,24.0,1,12.5
00-0034796,L.Jackson,BAL,2024,13,QB,23,36,237.0,2,0.0,8,79.0,0,0,0,0.0,0,25.38
00-0034798,D.Smythe,MIA,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0034827,D.Moore,CHI,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,16,8,97.0,1,23.7
00-0034829,M.Gesicki,CIN,2024,13,TE,0,0,0.0,0,0.0,0,0.0,0,5,5,53.0,0,10.3
00-0034837,C.Ridley,TEN,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,7,2,45.0,0,6.5
00-0034844,S.Barkley,PHI,2024,13,RB,0,0,0.0,0,0.0,23,107.0,1,4,2,10.0,0,19.7
00-0034855,B.Mayfield,TB,2024,13,QB,21,33,235.0,1,2.0,3,8.0,0,0,0,0.0,0,10.2
00-0034857,J.Allen,BUF,2024,13,QB,13,17,148.0,2,0.0,3,18.0,1,0,0,0.0,0,21.72
00-0034860,D.Pettis,NO,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,5.0,0,3.5
00-0034869,S.Darnold,MIN,2024,13,QB,21,31,235.0,2,0.0,4,22.0,0,0,0,0.0,0,19.6
00-0034960,J.Meyers,LV,2024,13,WR,0,0,0.0,0,0.0,0,0.0,0,11,6,97.0,0,15.7
00-0034975,J.Hill,BAL,2024,13,RB,0,0,0.0,0,0.0,3,6.0,0,6,4,15.0,0,6.1
